Oxygen,Radius,Myoglobin,Metabolism,Advantage
0.007,60,0.11,0.045455505,0.234127901
0.008,60,0.11,0.050087981,0.248420338
0.009,60,0.11,0.054572242,0.262150901
0.01,60,0.11,0.058931357,0.275374333
0.02,60,0.11,0.097469704,0.380390337
0.03,60,0.11,0.127548475,0.425936636
0.04,60,0.11,0.14938276,0.419062679
0.05,60,0.11,0.165167169,0.386783935
0.06,60,0.11,0.177351226,0.348514252
0.07,60,0.11,0.187476335,0.312334215
0.08,60,0.11,0.196368307,0.28060792
0.09,60,0.11,0.204468249,0.253487329
0.1,60,0.11,0.212022005,0.230436159
0.11,60,0.11,0.219173257,0.210819249
0.12,60,0.11,0.226009505,0.194063805
0.13,60,0.11,0.232585885,0.179671422
0.14,60,0.11,0.238938305,0.167212706
0.15,60,0.11,0.245091185,0.15633195
0.16,60,0.11,0.251062262,0.146748697
0.17,60,0.11,0.256865569,0.138247485
0.18,60,0.11,0.262513113,0.130660276
0.19,60,0.11,0.268015597,0.123850512
0.2,60,0.11,0.273382599,0.117703858
0.21,60,0.11,0.278622575,0.112124762
0.22,60,0.11,0.283742924,0.107035137
0.23,60,0.11,0.288750191,0.102372378
0.24,60,0.11,0.293650315,0.098085917
0.25,60,0.11,0.298448849,0.094133582
0.001,65,0.11,0.00932772,0.127919841
0.002,65,0.11,0.016485981,0.149226693
0.003,65,0.11,0.022526561,0.168560892
0.004,65,0.11,0.027909745,0.186376171
0.005,65,0.11,0.032868254,0.20300365
0.006,65,0.11,0.037531875,0.21868548
0.007,65,0.11,0.041978232,0.233597633
0.008,65,0.11,0.046256182,0.247865545
0.009,65,0.11,0.050397626,0.261575273
0.01,65,0.11,0.054423934,0.27478227
0.02,65,0.11,0.09005553,0.379994574
0.03,65,0.11,0.117949581,0.426390273
0.04,65,0.11,0.138262024,0.420398245
0.05,65,0.11,0.152965571,0.388616375
0.06,65,0.11,0.164313763,0.35052977
0.07,65,0.11,0.173739689,0.314365273
0.08,65,0.11,0.182014547,0.282579158
0.09,65,0.11,0.189550969,0.255371256
0.1,65,0.11,0.196579079,0.232225869
0.11,65,0.11,0.203233424,0.212515488
0.12,65,0.11,0.209595958,0.195671324
0.13,65,0.11,0.215718321,0.181198245
0.14,65,0.11,0.22163411,0.168668547
0.15,65,0.11,0.2273661,0.15772599
0.16,65,0.11,0.232930736,0.148088208
0.17,65,0.11,0.238340939,0.139537898
0.18,65,0.11,0.243607715,0.131906048
0.19,65,0.11,0.24874088,0.125055893
0.2,65,0.11,0.253749245,0.118873031
0.21,65,0.11,0.258640619,0.11326151
0.22,65,0.11,0.26342184,0.108142488
0.23,65,0.11,0.268098935,0.103452508
0.24,65,0.11,0.272677354,0.099140483
0.25,65,0.11,0.27716217,0.095164039
0.001,70,0.11,0.008666746,0.127644307
0.002,70,0.11,0.015316666,0.148911803
0.003,70,0.11,0.020927663,0.168210835
0.004,70,0.11,0.025927707,0.185994196
0.005,70,0.11,0.030533195,0.202592278
0.006,70,0.11,0.034864821,0.218247133
0.007,70,0.11,0.038994787,0.233134809
0.008,70,0.11,0.042968545,0.247380977
0.009,70,0.11,0.04681579,0.261072142
0.01,70,0.11,0.050556422,0.274264234
0.02,70,0.11,0.083687738,0.379633166
0.03,70,0.11,0.109690792,0.426745758
0.04,70,0.11,0.128677536,0.421509891
0.05,70,0.11,0.142437269,0.39015976
0.06,70,0.11,0.153055906,0.352235277
0.07,70,0.11,0.161872165,0.316087746
0.08,70,0.11,0.169609271,0.284252767
0.09,70,0.11,0.176654758,0.256971677
0.1,70,0.11,0.183224881,0.233746775
0.11,70,0.11,0.189446116,0.213957217
0.12,70,0.11,0.19539552,0.197037635
0.13,70,0.11,0.201121646,0.18249567
0.14,70,0.11,0.206656061,0.169905191
0.15,70,0.11,0.212020107,0.158909653
0.16,70,0.11,0.21722912,0.149225155
0.17,70,0.11,0.222295076,0.140632771
0.18,70,0.11,0.227228135,0.13296259
0.19,70,0.11,0.232037357,0.12607764
0.2,70,0.11,0.236730899,0.119863487
0.21,70,0.11,0.24131601,0.114223908
0.22,70,0.11,0.245799048,0.109079471
0.23,70,0.11,0.250185606,0.104366029
0.24,70,0.11,0.254480717,0.100031969
0.25,70,0.11,0.258689054,0.096034729
0.001,5,0.12,0.102986891,0.113039712
0.002,5,0.12,0.181707339,0.129488135
0.003,5,0.12,0.24723872,0.143449936
0.004,5,0.12,0.304351681,0.155226948
0.005,5,0.12,0.355397296,0.164983662
0.006,5,0.12,0.401643973,0.172805125
0.007,5,0.12,0.443827479,0.178740596
0.008,5,0.12,0.482408509,0.182836225
0.009,5,0.12,0.517705105,0.185157438
0.01,5,0.12,0.549964584,0.185801211
0.02,5,0.12,0.74997453,0.136169292
0.03,5,0.12,0.834716954,0.072649953
0.04,5,0.12,0.879350023,0.032762431
0.05,5,0.12,0.906625133,0.013496812
0.06,5,0.12,0.924633706,0.005721681
0.07,5,0.12,0.937108986,0.002640833
0.08,5,0.12,0.946093018,0.001334496
0.09,5,0.12,0.952791615,0.000731136
0.1,5,0.12,0.957942775,0.000428872
0.11,5,0.12,0.962011276,0.000266253
0.12,5,0.12,0.965298711,0.000173269
0.13,5,0.12,0.968006854,0.000117286
0.14,5,0.12,0.970274728,8.2068E-05
0.15,5,0.12,0.972200762,5.90705E-05
0.16,5,0.12,0.973856374,4.35617E-05
0.17,5,0.12,0.975294538,3.28086E-05
0.18,5,0.12,0.976555319,2.51677E-05
0.19,5,0.12,0.977669555,1.96215E-05
0.2,5,0.12,0.978661352,1.55194E-05
0.21,5,0.12,0.979549817,1.24334E-05
0.22,5,0.12,0.980350289,1.00771E-05
0.23,5,0.12,0.981075216,8.25224E-06
0.24,5,0.12,0.981734808,6.82164E-06
0.25,5,0.12,0.982337516,5.68647E-06
0.001,10,0.12,0.057163695,0.137043222
0.002,10,0.12,0.101324036,0.159253669
0.003,10,0.12,0.138685431,0.179274488
0.004,10,0.12,0.171950803,0.197576235
0.005,10,0.12,0.202475186,0.21447485
0.006,10,0.12,0.231003405,0.230175482
0.007,10,0.12,0.257970829,0.2448024
0.008,10,0.12,0.2836422,0.258420893
0.009,10,0.12,0.308182106,0.27105417
0.01,10,0.12,0.331693629,0.282697168
0.02,10,0.12,0.517464598,0.340645263
0.03,10,0.12,0.627927742,0.3138964
0.04,10,0.12,0.694282115,0.261494238
0.05,10,0.12,0.739623204,0.212351301
0.06,10,0.12,0.774292994,0.172128678
0.07,10,0.12,0.80270588,0.140099554
0.08,10,0.12,0.826907448,0.114543897
0.09,10,0.12,0.847944236,0.093920329
0.1,10,0.12,0.866410039,0.077033816
0.11,10,0.12,0.882680738,0.063017145
0.12,10,0.12,0.897019907,0.05124067
0.13,10,0.12,0.909627937,0.041249399
0.14,10,0.12,0.920666692,0.032717881
0.15,10,0.12,0.930273346,0.025411356
0.16,10,0.12,0.93856944,0.019167439
0.17,10,0.12,0.945668005,0.013884216
0.18,10,0.12,0.951679848,0.009520238
0.19,10,0.12,0.956718995,0.006105784
0.2,10,0.12,0.960906041,0.003696797
0.21,10,0.12,0.964367169,0.002196796
0.22,10,0.12,0.96722789,0.001331516
0.23,10,0.12,0.969604068,0.000838339
0.24,10,0.12,0.971594955,0.000550304
0.25,10,0.12,0.973280801,0.000375618
0.001,15,0.12,0.039206265,0.138990535
0.002,15,0.12,0.069483094,0.161820726
0.003,15,0.12,0.095127129,0.1824959
0.004,15,0.12,0.118014801,0.201507827
0.005,15,0.12,0.139091128,0.219201383
0.006,15,0.12,0.158879586,0.23581554
0.007,15,0.12,0.177689869,0.251510872
0.008,15,0.12,0.195713644,0.266388962
0.009,15,0.12,0.213072985,0.280506851
0.01,15,0.12,0.229846758,0.293888521
0.02,15,0.12,0.370788912,0.38339833
0.03,15,0.12,0.466439091,0.390799569
0.04,15,0.12,0.527984756,0.353405966
0.05,15,0.12,0.570611202,0.306879429
0.06,15,0.12,0.603424697,0.264438443
0.07,15,0.12,0.63075437,0.228768932
0.08,15,0.12,0.654675551,0.199387335
0.09,15,0.12,0.676250156,0.175199021
0.1,15,0.12,0.696059936,0.155161861
0.11,15,0.12,0.714445082,0.138391522
0.12,15,0.12,0.731619227,0.124188225
0.13,15,0.12,0.747728347,0.112026623
0.14,15,0.12,0.762881074,0.101508486
0.15,15,0.12,0.777163477,0.092322425
0.16,15,0.12,0.790646296,0.084227089
0.17,15,0.12,0.803389244,0.077038969
0.18,15,0.12,0.815443965,0.070614743
0.19,15,0.12,0.826855803,0.06483702
0.2,15,0.12,0.837664716,0.059609514
0.21,15,0.12,0.847905974,0.054855565
0.22,15,0.12,0.857610968,0.050513612
0.23,15,0.12,0.866807924,0.046531453
0.24,15,0.12,0.8755223,0.042863835
0.25,15,0.12,0.883777019,0.039472963
0.001,20,0.12,0.029771316,0.13809432
0.002,20,0.12,0.052737875,0.160888939
0.003,20,0.12,0.072184296,0.181553986
0.004,20,0.12,0.089546311,0.200581111
0.005,20,0.12,0.105548199,0.2183207
0.006,20,0.12,0.120592313,0.235021053
0.007,20,0.12,0.134917789,0.250854718
0.008,20,0.12,0.148673667,0.26593684
0.009,20,0.12,0.161955855,0.28033861
0.01,20,0.12,0.17482723,0.294097805
0.02,20,0.12,0.285475217,0.393996266
0.03,20,0.12,0.365004512,0.418001886
0.04,20,0.12,0.41828205,0.390997571
0.05,20,0.12,0.455490208,0.347984561
0.06,20,0.12,0.48405696,0.305619776
0.07,20,0.12,0.507815345,0.268700354
0.08,20,0.12,0.52865762,0.237680828
0.09,20,0.12,0.54756222,0.211814571
0.1,20,0.12,0.565066302,0.190205458
0.11,20,0.12,0.581481396,0.172044184
0.12,20,0.12,0.596997705,0.156640099
0.13,20,0.12,0.611738332,0.143437723
0.14,20,0.12,0.625789184,0.132013004
0.15,20,0.12,0.639215503,0.122042376
0.16,20,0.12,0.652070262,0.113269775
0.17,20,0.12,0.664397964,0.105489512
0.18,20,0.12,0.676236548,0.098539763
0.19,20,0.12,0.687618867,0.092295132
0.2,20,0.12,0.698574033,0.086655844
0.21,20,0.12,0.709128312,0.081538556
0.22,20,0.12,0.719305486,0.076872432
0.23,20,0.12,0.729126919,0.072598687
0.24,20,0.12,0.73861172,0.068669805
0.25,20,0.12,0.747777111,0.065046819
0.001,25,0.12,0.023979289,0.136884421
0.002,25,0.12,0.042460789,0.1595404
0.003,25,0.12,0.058102528,0.180088664
0.004,25,0.12,0.072066867,0.199017269
0.005,25,0.12,0.084940669,0.216676923
0.006,25,0.12,0.097050424,0.233318992
0.007,25,0.12,0.108590629,0.249121013
0.008,25,0.12,0.119682943,0.264204448
0.009,25,0.12,0.130406072,0.278647549
0.01,25,0.12,0.140812019,0.292495424
0.02,25,0.12,0.231296097,0.396909661
0.03,25,0.12,0.298381354,0.430107883
0.04,25,0.12,0.344484891,0.409994619
0.05,25,0.12,0.376901774,0.369838573
0.06,25,0.12,0.401737627,0.327988399
0.07,25,0.12,0.422340036,0.290565219
0.08,25,0.12,0.44039963,0.258685768
0.09,25,0.12,0.456797852,0.231873706
0.1,25,0.12,0.472020223,0.209335304
0.11,25,0.12,0.486348383,0.190316298
0.12,25,0.12,0.499953264,0.174155127
0.13,25,0.12,0.512943412,0.160294711
0.14,25,0.12,0.525391837,0.148292673
0.15,25,0.12,0.537351586,0.137810748
0.16,25,0.12,0.548864542,0.128587165
0.17,25,0.12,0.559965805,0.12041168
0.18,25,0.12,0.570685523,0.113113148
0.19,25,0.12,0.581049725,0.106554902
0.2,25,0.12,0.591081071,0.100629779
0.21,25,0.12,0.600799706,0.095252483
0.22,25,0.12,0.610223964,0.090352019
0.23,25,0.12,0.619370711,0.085867307
0.24,25,0.12,0.62825537,0.081746091
0.25,25,0.12,0.636891866,0.077944962
0.001,30,0.12,0.02006843,0.135802071
0.002,30,0.12,0.035524414,0.158318787
0.003,30,0.12,0.04860011,0.178745368
0.004,30,0.12,0.060271904,0.197566309
0.005,30,0.12,0.071033007,0.215131197
0.006,30,0.12,0.081158047,0.231692505
0.007,30,0.12,0.090810853,0.247430151
0.008,30,0.12,0.100094124,0.262469068
0.009,30,0.12,0.109074515,0.276891639
0.01,30,0.12,0.117796271,0.290747306
0.02,30,0.12,0.194152801,0.39750165
0.03,30,0.12,0.251862277,0.436409387
0.04,30,0.12,0.292218442,0.421086411
0.05,30,0.12,0.320749937,0.383151001
0.06,30,0.12,0.34257987,0.341863099
0.07,30,0.12,0.360648968,0.304229308
0.08,30,0.12,0.376469124,0.271843376
0.09,30,0.12,0.39083373,0.244438801
0.1,30,0.12,0.404180998,0.221300998
0.11,30,0.12,0.41676543,0.201713442
0.12,30,0.12,0.428741318,0.185039197
0.13,30,0.12,0.440205967,0.170729377
0.14,30,0.12,0.451223654,0.158334206
0.15,30,0.12,0.461839707,0.147503505
0.16,30,0.12,0.472088863,0.137968283
0.17,30,0.12,0.481999845,0.129515882
0.18,30,0.12,0.491597442,0.121972607
0.19,30,0.12,0.500903253,0.115196365
0.2,30,0.12,0.509936071,0.109073439
0.21,30,0.12,0.51871237,0.103514004
0.22,30,0.12,0.527246916,0.098445696
0.23,30,0.12,0.535553271,0.093807638
0.24,30,0.12,0.543644036,0.089547036
0.25,30,0.12,0.551530843,0.085618299
0.001,35,0.12,0.017251946,0.134899533
0.002,35,0.12,0.030531124,0.157294531
0.003,35,0.12,0.041761372,0.177613701
0.004,35,0.12,0.051784358,0.196338146
0.005,35,0.12,0.061025382,0.213816211
0.006,35,0.12,0.069721394,0.230300611
0.007,35,0.12,0.078013876,0.245972607
0.008,35,0.12,0.085991648,0.26095921
0.009,35,0.12,0.093712477,0.275345401
0.01,35,0.12,0.101214833,0.289183548
0.02,35,0.12,0.167190604,0.397300603
0.03,35,0.12,0.217707546,0.440060159
0.04,35,0.12,0.253479701,0.428228809
0.05,35,0.12,0.278882483,0.392034
0.06,35,0.12,0.298302312,0.351262486
0.07,35,0.12,0.314348467,0.313547048
0.08,35,0.12,0.328381689,0.280837233
0.09,35,0.12,0.341119787,0.253031458
0.1,35,0.12,0.352960081,0.229478968
0.11,35,0.12,0.36413359,0.209491028
0.12,35,0.12,0.374780391,0.192449273
0.13,35,0.12,0.384988583,0.177814454
0.14,35,0.12,0.394815823,0.165135142
0.15,35,0.12,0.404302014,0.154053296
0.16,35,0.12,0.413477005,0.144293094
0.17,35,0.12,0.422365064,0.135638955
0.18,35,0.12,0.430987092,0.127916086
0.19,35,0.12,0.439361459,0.120980194
0.2,35,0.12,0.447504257,0.114713641
0.21,35,0.12,0.455429545,0.10902254
0.22,35,0.12,0.463149764,0.103832088
0.23,35,0.12,0.47067621,0.099080864
0.24,35,0.12,0.478019376,0.094716301
0.25,35,0.12,0.485189078,0.090692478
0.001,40,0.12,0.015127622,0.134153686
0.002,40,0.12,0.026766308,0.156445845
0.003,40,0.12,0.03660638,0.176673814
0.004,40,0.12,0.045387432,0.195315709
0.005,40,0.12,0.053483279,0.212718868
0.006,40,0.12,0.061102264,0.229135771
0.007,40,0.12,0.068368877,0.244748548
0.008,40,0.12,0.075361343,0.259685528
0.009,40,0.12,0.082130623,0.274033538
0.01,40,0.12,0.088710724,0.287846948
0.02,40,0.12,0.146759526,0.396827522
0.03,40,0.12,0.19162543,0.442347199
0.04,40,0.12,0.223697155,0.433162104
0.05,40,0.12,0.246554552,0.398355392
0.06,40,0.12,0.264019165,0.358035466
0.07,40,0.12,0.278429813,0.320298412
0.08,40,0.12,0.291020411,0.287367933
0.09,40,0.12,0.302444651,0.2592743
0.1,40,0.12,0.313064989,0.235419264
0.11,40,0.12,0.323092381,0.215135735
0.12,40,0.12,0.332654795,0.197819328
0.13,40,0.12,0.341832623,0.182939495
0.14,40,0.12,0.350678214,0.170045671
0.15,40,0.12,0.359227358,0.158774851
0.16,40,0.12,0.367506345,0.148845552
0.17,40,0.12,0.375536203,0.140039065
0.18,40,0.12,0.383334941,0.132179638
0.19,40,0.12,0.390918467,0.125122043
0.2,40,0.12,0.398300827,0.11874647
0.21,40,0.12,0.405494326,0.112956123
0.22,40,0.12,0.41250978,0.107673788
0.23,40,0.12,0.419356895,0.102836952
0.24,40,0.12,0.426044628,0.09839301
0.25,40,0.12,0.432581386,0.094296174
0.001,45,0.12,0.013468543,0.133537123
0.002,45,0.12,0.023826915,0.155742972
0.003,45,0.12,0.032582454,0.175894039
0.004,45,0.12,0.040394754,0.19446623
0.005,45,0.12,0.047597251,0.211805608
0.006,45,0.12,0.054375841,0.228164582
0.007,45,0.12,0.060841654,0.243725688
0.008,45,0.12,0.067064575,0.258618277
0.009,45,0.12,0.073090181,0.272930363
0.01,45,0.12,0.07894894,0.286717914
0.02,45,0.12,0.130755759,0.396277868
0.03,45,0.12,0.171081053,0.443863672
0.04,45,0.12,0.200119492,0.436746975
0.05,45,0.12,0.220876965,0.403067819
0.06,45,0.12,0.2367316,0.363138539
0.07,45,0.12,0.249799277,0.325410003
0.08,45,0.12,0.261207041,0.292322813
0.09,45,0.12,0.271554095,0.264014341
0.1,45,0.12,0.281173152,0.239930067
0.11,45,0.12,0.290258018,0.219420388
0.12,45,0.12,0.298926314,0.201891715
0.13,45,0.12,0.307251902,0.186820956
0.14,45,0.12,0.315282735,0.173759455
0.15,45,0.12,0.323051335,0.162341202
0.16,45,0.12,0.330581265,0.152280256
0.17,45,0.12,0.337891104,0.143354948
0.18,45,0.12,0.344996653,0.135388493
0.19,45,0.12,0.351911897,0.128235167
0.2,45,0.12,0.358649273,0.121773957
0.21,45,0.12,0.365219726,0.115906044
0.22,45,0.12,0.371632855,0.1105522
0.23,45,0.12,0.377897204,0.105648666
0.24,45,0.12,0.384020586,0.101142519
0.25,45,0.12,0.390010324,0.096988106
0.001,50,0.12,0.01213711,0.133021619
0.002,50,0.12,0.021468618,0.155154749
0.003,50,0.12,0.029354617,0.175240892
0.004,50,0.12,0.036390315,0.193754053
0.005,50,0.12,0.042876635,0.211039246
0.006,50,0.12,0.048981391,0.227348687
0.007,50,0.12,0.054804938,0.242865179
0.008,50,0.12,0.060410423,0.257718813
0.009,50,0.12,0.065839065,0.27199858
0.01,50,0.12,0.071118454,0.285761545
0.02,50,0.12,0.117886833,0.395729989
0.03,50,0.12,0.154491401,0.444917903
0.04,50,0.12,0.181005803,0.439460239
0.05,50,0.12,0.200006493,0.406712619
0.06,50,0.12,0.214515994,0.367120618
0.07,50,0.12,0.226464162,0.329414733
0.08,50,0.12,0.236887257,0.29621128
0.09,50,0.12,0.246337872,0.267736216
0.1,50,0.12,0.255123205,0.243472018
0.11,50,0.12,0.263422317,0.222783612
0.12,50,0.12,0.271343935,0.205085994
0.13,50,0.12,0.278956328,0.18986231
0.14,50,0.12,0.286303735,0.176666153
0.15,50,0.12,0.293415993,0.165129672
0.16,50,0.12,0.300314496,0.154963432
0.17,50,0.12,0.307015909,0.145943098
0.18,50,0.12,0.313534298,0.137890792
0.19,50,0.12,0.319882119,0.130660436
0.2,50,0.12,0.326070507,0.124130292
0.21,50,0.12,0.332109315,0.118200174
0.22,50,0.12,0.338007188,0.112789233
0.23,50,0.12,0.343771773,0.107832502
0.24,50,0.12,0.349410013,0.103276594
0.25,50,0.12,0.354928384,0.099075879
0.001,55,0.12,0.011045149,0.132584071
0.002,55,0.12,0.019534889,0.154655024
0.003,55,0.12,0.026708293,0.174685799
0.004,55,0.12,0.033107635,0.193148374
0.005,55,0.12,0.03900711,0.210387138
0.006,55,0.12,0.044559651,0.226653917
0.007,55,0.12,0.049856743,0.242131792
0.008,55,0.12,0.05495598,0.256951334
0.009,55,0.12,0.05989498,0.271202285
0.01,55,0.12,0.064698951,0.284942686
0.02,55,0.12,0.107317049,0.395209731
0.03,55,0.12,0.140820826,0.445674609
0.04,55,0.12,0.165205956,0.441576176
0.05,55,0.12,0.182717879,0.409610287
0.06,55,0.12,0.196088508,0.370311168
0.07,55,0.12,0.207090593,0.332634933
0.08,55,0.12,0.216682567,0.299342932
0.09,55,0.12,0.225376837,0.270735511
0.1,55,0.12,0.233458544,0.246326749
0.11,55,0.12,0.241093989,0.22549389
0.12,55,0.12,0.248384193,0.207658915
0.13,55,0.12,0.255392592,0.192310222
0.14,55,0.12,0.26216024,0.179003659
0.15,55,0.12,0.268714719,0.167370307
0.16,55,0.12,0.275075647,0.157117988
0.17,55,0.12,0.281258148,0.148020007
0.18,55,0.12,0.287274897,0.139897406
0.19,55,0.12,0.293137108,0.132603784
0.2,55,0.12,0.298854848,0.12601698
0.21,55,0.12,0.30443707,0.120035838
0.22,55,0.12,0.309891641,0.114578225
0.23,55,0.12,0.315225499,0.109578122
0.24,55,0.12,0.320444896,0.104981577
0.25,55,0.12,0.325555639,0.100742916
0.001,60,0.12,0.010133342,0.132210026
0.002,60,0.12,0.017920499,0.154227634
0.003,60,0.12,0.024499293,0.174210741
0.004,60,0.12,0.030367712,0.192629848
0.005,60,0.12,0.035777577,0.209828538
0.006,60,0.12,0.040869367,0.226058438
0.007,60,0.12,0.045727135,0.241502721
0.008,60,0.12,0.050403816,0.256292383
0.009,60,0.12,0.054934008,0.270517852
0.01,60,0.12,0.05934091,0.284237753
0.02,60,0.12,0.098482223,0.394729884
0.03,60,0.12,0.12936418,0.446235431
0.04,60,0.12,0.151931039,0.443270075
0.05,60,0.12,0.168166695,0.411968689
0.06,60,0.12,0.180561656,0.372925195
0.07,60,0.12,0.190754486,0.33528127
0.08,60,0.12,0.199636302,0.301920016
0.09,60,0.12,0.207684578,0.273204951
0.1,60,0.12,0.215165245,0.248677455
0.11,60,0.12,0.222233477,0.227725386
0.12,60,0.12,0.228983569,0.209776517
0.13,60,0.12,0.235474741,0.194323648
0.14,60,0.12,0.241745292,0.180924827
0.15,60,0.12,0.247820871,0.169210517
0.16,60,0.12,0.25371961,0.158886365
0.17,60,0.12,0.259455368,0.149723652
0.18,60,0.12,0.265039678,0.141542348
0.19,60,0.12,0.270482729,0.134195759
0.2,60,0.12,0.275793699,0.127561456
0.21,60,0.12,0.280980786,0.121537584
0.22,60,0.12,0.28605121,0.116041014
0.23,60,0.12,0.291011326,0.111004797
0.24,60,0.12,0.29586683,0.106374428
0.25,60,0.12,0.300622985,0.102104111
0.001,65,0.12,0.009360529,0.131887147
0.002,65,0.12,0.016552426,0.15385853
0.003,65,0.12,0.022627561,0.173800247
0.004,65,0.12,0.028046319,0.192181603
0.005,65,0.12,0.033041525,0.209345503
0.006,65,0.12,0.037743074,0.225543255
0.007,65,0.12,0.042228706,0.240958212
0.008,65,0.12,0.046547393,0.255721623
0.009,65,0.12,0.050731159,0.269924416
0.01,65,0.12,0.054801491,0.283625861
0.02,65,0.12,0.090988544,0.394291911
0.03,65,0.12,0.119625799,0.446661147
0.04,65,0.12,0.140623106,0.444654195
0.05,65,0.12,0.155753373,0.413923949
0.06,65,0.12,0.167303703,0.375104723
0.07,65,0.12,0.176796879,0.337493346
0.08,65,0.12,0.185065291,0.304076454
0.09,65,0.12,0.192555815,0.275271958
0.1,65,0.12,0.199517525,0.250645068
0.11,65,0.12,0.206095819,0.229592887
0.12,65,0.12,0.212379081,0.211548063
0.13,65,0.12,0.218422829,0.196007187
0.14,65,0.12,0.224262943,0.182530287
0.15,65,0.12,0.229923406,0.170747542
0.16,65,0.12,0.23542108,0.160362821
0.17,65,0.12,0.240768761,0.151145619
0.18,65,0.12,0.245977034,0.142914922
0.19,65,0.12,0.25105523,0.135523706
0.2,65,0.12,0.256011774,0.128849348
0.21,65,0.12,0.260854222,0.122789476
0.22,65,0.12,0.265589246,0.117260163
0.23,65,0.12,0.270222713,0.11219364
0.24,65,0.12,0.274759859,0.107534893
0.25,65,0.12,0.279205497,0.103237934
0.001,70,0.12,0.008697193,0.131605815
0.002,70,0.12,0.015378323,0.153536729
0.003,70,0.12,0.02102138,0.173442246
0.004,70,0.12,0.026054426,0.191790621
0.005,70,0.12,0.030693953,0.208923955
0.006,70,0.12,0.035060756,0.225093497
0.007,70,0.12,0.039227141,0.240482555
0.008,70,0.12,0.043238671,0.255222761
0.009,70,0.12,0.04712515,0.269405341
0.01,70,0.12,0.05090659,0.283090146
0.02,70,0.12,0.084552735,0.393893063
0.03,70,0.12,0.111247196,0.446989871
0.04,70,0.12,0.13087664,0.44580355
0.05,70,0.12,0.145040739,0.415569116
0.06,70,0.12,0.155853081,0.376948069
0.07,70,0.12,0.164735615,0.339368781
0.08,70,0.12,0.172469107,0.305906962
0.09,70,0.12,0.17947343,0.277027694
0.1,70,0.12,0.185982764,0.252317011
0.11,70,0.12,0.192133859,0.231180083
0.12,70,0.12,0.198009868,0.213053729
